timestamp,hour,active_users,latency,packet_loss,throughput,signal_strength,congestion_level
2026-01-01 00:02:10,0,53.83678267784323,62.99647281695437,2.342008514891964,72.91153202810032,-50.01878397869424,0
2026-01-01 00:02:15,0,42.3776280392141,52.46126620545259,1.497072167626945,80.32653703676415,-51.395604731091005,0
2026-01-01 00:02:20,0,45.22301573863328,85.05429008322925,1.1002516432183387,51.890084125256976,-51.786059808268085,0
2026-01-01 00:02:25,0,53.42009896027801,54.33529550632632,2.673782258265308,62.07926154873465,-54.10824703574239,0
2026-01-01 00:02:30,0,65.92458170394737,78.95615005468605,2.3315312017781964,63.837062378272236,-48.78220352051659,0
2026-01-01 00:02:35,0,71.81928210256423,49.0830052755211,1.87541546460676,70.35658816690764,-52.748700701330044,0
2026-01-01 00:02:40,0,59.74784375519482,45.33571671465409,1.0816554606248399,72.98630307906117,-40.74136573330597,0
2026-01-01 00:02:45,0,46.250838702718895,80.22558712866089,0.2547329989510956,77.01420219117182,-52.043777869147846,0
2026-01-01 00:02:50,0,43.971920774731856,57.57408758219089,3.3009072151922583,91.93949676190051,-44.54625803619318,0
2026-01-01 00:02:55,0,62.768004318361044,76.56623691221158,1.3884663419368277,82.97248176693918,-51.735766396040205,0
2026-01-01 00:03:00,0,49.71941224528518,77.56351465870678,1.1000405200272498,65.46676152499596,-42.938183038875614,0
2026-01-01 00:03:05,0,60.45340568130917,97.15829530808382,1.9238708124034714,84.18142034014184,-51.85170168825459,0
2026-01-01 00:03:10,0,68.48649546878265,55.232327218956726,1.3127269456881667,90.34271489383134,-50.07776856359819,0
2026-01-01 00:03:15,0,54.21463026253704,66.38064341184707,1.757242754688811,69.25347834655746,-46.97625887283339,0
2026-01-01 00:03:20,0,55.125665925460424,74.66036475074513,1.8001164277962802,74.79959755195577,-43.65593273541859,0
2026-01-01 00:03:25,0,47.2098111595538,89.35541635529215,2.1417009190377074,55.48070141231177,-47.634735532288076,0
2026-01-01 00:03:30,0,45.156786489037984,52.446472484462575,2.1504995411801917,67.97958305636934,-52.488948659625116,0
2026-01-01 00:03:35,0,47.25486413316298,80.20328105536062,1.4415018864565214,66.40400743782004,-48.02160043247314,0
2026-01-01 00:03:40,0,28.101688773896264,60.949420702722605,2.130379919367057,66.43303990181062,-50.87072481290888,0
2026-01-01 00:03:45,0,43.85895066159928,70.03769928639703,0.0,46.66387351634952,-50.306128245406185,0
2026-01-01 00:03:50,0,45.34292898800392,80.39237919636633,3.388082385180237,76.3484662703315,-57.16818040054086,0
2026-01-01 00:03:55,0,50.672315173703666,83.53155134918423,1.878592822908462,71.65195075624257,-49.66907825679809,0
2026-01-01 00:04:00,0,50.637586552566965,82.52026004864496,1.4568004421346414,68.42664792975471,-55.7923373659893,0
2026-01-01 00:04:05,0,29.17167284303132,72.94055331612968,2.9037279191515886,46.03526021439442,-43.71987087782931,0
2026-01-01 00:04:10,0,21.95553480585858,59.50661627545928,2.7986630434837956,75.94080507322876,-47.409767563945145,0
2026-01-01 00:04:15,0,27.329139713149587,68.92018204871988,1.9569817697876588,76.30790004863603,-51.60488188754334,0
2026-01-01 00:04:20,0,7.662925597375484,56.29398469978134,1.9836962353155168,64.18950159941295,-52.8072537701104,0
2026-01-01 00:04:25,0,17.592937372153173,66.97851860509816,2.382677314010187,55.444338528854644,-46.86397435634333,0
2026-01-01 00:04:30,0,12.290550611407248,52.885879929675745,0.378696998539487,64.9681917351569,-51.97957371026112,0
2026-01-01 00:04:35,0,29.70858990015309,68.20626213786538,2.1623110038204834,53.98474015287226,-42.674164936582585,0
2026-01-01 00:04:40,0,29.1787052550089,69.31371150797582,1.5035218859203465,85.43918164221155,-52.46314337907084,0
2026-01-01 00:04:45,0,55.18692835928388,59.36135937801376,1.1827443918647922,63.85072257916933,-50.221939833190696,1
2026-01-01 00:04:50,0,65.81944971523825,90.08601375790536,3.2668539262136007,69.51154659057714,-52.577100720671794,1
2026-01-01 00:04:55,0,68.0333186537487,72.10900975353084,2.063274733600142,76.25408767500318,-54.498568367351474,0
2026-01-01 00:05:00,0,26.941630921258522,75.468163748822,2.537076282657419,61.18310092109094,-48.3451488001917,0
2026-01-01 00:05:05,0,44.880026687940116,176.93599848675794,8.078990426900734,28.18582658783989,-51.369234554497595,0
2026-01-01 00:05:10,0,47.727968403754815,72.32008073569365,2.455231241684505,66.25799185347934,-49.119702684785516,0
2026-01-01 00:05:15,0,28.97074299028943,62.145791070850095,2.139496093426108,68.81328644000503,-56.658772784780034,0
2026-01-01 00:05:20,0,30.39897103164519,67.95972708280519,2.0960920841411306,47.574463346707326,-40.63209918994802,0
2026-01-01 00:05:25,0,20.760731722334025,68.23530025578299,0.8493698854286428,67.76086397827156,-46.17943071799505,0
2026-01-01 00:05:30,0,21.57586434079726,83.13722923416557,0.7621188723248848,53.87810382736185,-49.796629723455375,0
2026-01-01 00:05:35,0,19.516704184677277,63.00348648617159,0.0,70.5697287626145,-49.83146367303228,0
2026-01-01 00:05:40,0,37.68674791266928,85.93028561532194,1.7112065152540064,70.87795835441864,-46.80123510965917,0
2026-01-01 00:05:45,0,41.17077865245883,89.14465085550094,1.4850118903214995,74.36155759778096,-48.754999381825854,0
2026-01-01 00:05:50,0,36.92186071847028,48.5615461573975,0.9339041761861805,76.58218918488213,-45.24160087486101,0
2026-01-01 00:05:55,0,46.978664089892746,67.76947445338152,0.0,82.46026956099985,-55.23062827273503,0
2026-01-01 00:06:00,0,73.12835889784881,98.89969745925096,1.181062836618215,61.248950551174254,-53.50247301353903,1
2026-01-01 00:06:05,0,53.26185391885079,52.780480696794456,1.6832189198215255,62.155781088443696,-55.035368166208784,0
2026-01-01 00:06:10,0,46.05935850080686,61.63888732579882,0.0,76.17211344243655,-48.43898692406743,0
2026-01-01 00:06:15,0,38.89246262560648,105.04523899567796,1.9137593418687575,69.44064365362863,-46.67272729557895,1
2026-01-01 00:06:20,0,50.054845241808025,64.48294135352953,1.0627582090685772,50.72842008831163,-56.51016975153265,0
2026-01-01 00:06:25,0,49.01924113587943,85.44622916550682,1.2338411257477757,62.447034994960696,-48.09268762270356,1
2026-01-01 00:06:30,0,33.20933514227608,61.29799237774626,1.0690459051186827,78.42549680909043,-45.57468358068623,0
2026-01-01 00:06:35,0,43.862916092606625,79.01699826709967,1.974746579311287,70.39649517474456,-47.42478959318272,0
2026-01-01 00:06:40,0,54.00133410872837,74.76049537044982,1.7751376264406205,66.67879770504086,-45.32887175336077,0
2026-01-01 00:06:45,0,58.34514230912199,92.81455323196964,2.366275913434614,57.83111199233044,-52.722977098282215,1
2026-01-01 00:06:50,0,55.94405701124794,68.9145214768342,3.366874511148681,60.20006407212044,-48.999238031009426,1
2026-01-01 00:06:55,0,57.41819290313474,72.18534569674551,0.6216667167260643,57.322333757819074,-49.78032280539097,1
2026-01-01 00:07:00,0,42.806872574395896,82.45285582312923,2.061195500792853,81.57838709025111,-46.13631196816164,0
2026-01-01 00:07:05,0,47.885359513605096,96.03995788624016,2.533301000686626,60.53404344072719,-51.701284936647376,1
2026-01-01 00:07:10,0,37.24448432179402,94.05034174222624,1.728092554941689,54.479154455903824,-51.77717304030445,1
2026-01-01 00:07:15,0,39.14414395570433,85.59460603255478,1.8264332453318348,81.48641487291404,-47.93193707952816,1
2026-01-01 00:07:20,0,21.31369827995024,89.5316832324267,1.8634300285089813,94.4522932495749,-50.81138487868061,0
2026-01-01 00:07:25,0,24.688743145467754,60.61658684029081,2.6179201744506315,64.11846382418264,-51.981556971724984,0
2026-01-01 00:07:30,0,55.26903121920229,86.61584726623123,1.7253373934110536,61.53546076262171,-54.04841750104067,0
2026-01-01 00:07:35,0,31.139755134783908,71.97011912851603,0.0,65.2291973538604,-46.898109710044345,1
2026-01-01 00:07:40,0,42.74039795348929,78.47963832014038,2.4918459009919296,64.2896175179682,-45.678160523978605,0
2026-01-01 00:07:45,0,25.569226164481563,75.07211952259348,1.6579137521496554,91.99077891237675,-56.51721044221701,0
2026-01-01 00:07:50,0,61.3320563476357,76.59469591922306,1.1199797528608046,74.30922606999461,-50.45937607793209,0
2026-01-01 00:07:55,0,63.68280567930018,86.75619445598788,2.833626144564077,75.3928330545651,-54.00248112229176,1
2026-01-01 00:08:00,0,45.69419742632069,71.55227299044405,1.6312085432646564,61.196281031226505,-55.63004677887128,1
2026-01-01 00:08:05,0,47.90777132251573,86.92162166358814,2.8472487104271265,46.64443961462891,-48.63604659089147,1
2026-01-01 00:08:10,0,42.62289770213436,73.74838193751872,0.7503233789756405,74.99622386690393,-50.96130159263254,0
2026-01-01 00:08:15,0,48.58782031599808,87.32055034340075,1.1955403962885565,56.6062141603852,-51.02848908498888,1
2026-01-01 00:08:20,0,52.872804443619835,70.78201759034737,0.8981450353059182,56.98117890836461,-44.73693396687136,0
2026-01-01 00:08:25,0,26.679892641151728,69.57567796443774,2.7444136125757197,63.94539408693185,-48.110413428642566,0
2026-01-01 00:08:30,0,47.294151750533565,89.88770654924389,1.7534635462964596,62.02465516166359,-48.768792924431764,1
2026-01-01 00:08:35,0,33.40422229880724,64.82525404925403,3.207073823530236,78.96522730643228,-45.39429850214107,0
2026-01-01 00:08:40,0,35.300589938544285,85.41967215325829,1.613225402306469,43.077680193656704,-52.24546743638263,0
2026-01-01 00:08:45,0,41.65245028648551,94.06951968503901,2.8617604677055115,78.72794976880742,-45.94251973992748,1
2026-01-01 00:08:50,0,45.124062307579294,101.31209938618386,0.5531164678511615,52.82175090460916,-49.41116868252159,1
2026-01-01 00:08:55,0,38.3614288935941,91.86491151609049,1.0862848939502388,72.51788417465586,-57.014294871634746,0
2026-01-01 00:09:00,0,29.10513181976353,80.95201384813895,2.095287304164958,62.71982571041473,-48.50165956219609,0
2026-01-01 00:09:05,0,18.285308933017706,68.46241810204084,3.031022915563986,63.490622637862685,-42.750205768012286,0
2026-01-01 00:09:10,0,16.32186008631427,78.9311700786093,2.112810688448655,83.81197345004674,-47.23351727619653,1
2026-01-01 00:09:15,0,41.08678661148441,83.83458630839073,2.508484234540594,48.032299257925494,-50.23161962935114,1
2026-01-01 00:09:20,0,44.85729446847923,88.36752007625859,0.41398402840997184,60.9387838950243,-48.56989502465112,1
2026-01-01 00:09:25,0,33.62741195027367,92.16949484044098,2.6465555706421147,61.927266882237696,-49.88097544201702,1
2026-01-01 00:09:30,0,55.31774617848193,98.07454850144526,1.2451149043618126,91.92320500450133,-49.681368569889656,1
2026-01-01 00:09:35,0,61.45558268549088,84.24086609248118,0.2825165534522476,59.72308107603854,-45.825816362853786,0
2026-01-01 00:09:40,0,63.62027787209806,86.23031205206952,2.20299145674413,63.16681239716018,-47.436384602363056,1
2026-01-01 00:09:45,0,62.31506079975106,81.57514695975857,3.093175607100921,86.89402032031822,-51.45135424175864,1
2026-01-01 00:09:50,0,55.36023936312004,83.17401584419538,3.321673713332453,66.15992542186842,-50.03545609062551,1
2026-01-01 00:09:55,0,58.10544001335805,65.74513273778427,0.9634180734894411,53.80530688978598,-47.26950705417141,1
2026-01-01 00:10:00,0,55.816577477884486,87.57730875576591,2.1452239375061497,67.00161316786443,-54.49088808624919,1
2026-01-01 00:10:05,0,66.29570169635964,84.41114474039486,2.4983752172242495,61.70904500484883,-52.00455986911428,1
2026-01-01 00:10:10,0,63.13311991438657,93.42924363272891,1.5563449351744458,54.01322543195039,-46.8163739806101,0
2026-01-01 00:10:15,0,69.9784933251466,105.1332497217104,2.618652525116227,60.80635367069998,-45.49728486252148,1
2026-01-01 00:10:20,0,77.81993635549604,105.32832481652122,2.0082760157241233,52.85313092595942,-55.51727691205811,1
2026-01-01 00:10:25,0,60.66465504942803,100.25933115510055,2.096510361163957,80.85345365081146,-46.7180702469151,1
2026-01-01 00:10:30,0,57.90454038785926,91.97879454639848,2.924291795567083,64.58527454834545,-48.377529627438484,1
2026-01-01 00:10:35,0,60.88324840951288,101.55795836584933,1.7507092558467832,61.04315330725096,-50.63469777484254,1
2026-01-01 00:10:40,0,61.71504020068604,155.8609341711606,7.995193217601243,39.08548878487584,-49.88502070826073,1
2026-01-01 00:10:45,0,66.78504676655321,82.48376686966338,2.07282107501851,76.51313465261849,-50.945411335697436,1
2026-01-01 00:10:50,0,58.70499103549233,86.17363898438735,2.72523599083024,55.29600382351568,-49.468121303412495,0
2026-01-01 00:10:55,0,47.5922855754529,74.06819672213578,3.3512770252985673,77.32611351639908,-43.09833489977814,0
2026-01-01 00:11:00,0,63.369840195160435,94.63999726896093,0.8099065179743734,56.42338190761445,-54.919477512963255,1
2026-01-01 00:11:05,0,56.98148492173824,91.66549397093952,2.434165734494907,58.95837116430306,-51.418496731733974,1
2026-01-01 00:11:10,0,40.31931510050275,78.51778913589678,2.663878455282142,73.43187632224605,-48.58494888403253,1
2026-01-01 00:11:15,0,36.44399835132386,99.18055364743739,2.1173144798895107,63.6891204534806,-50.92022574238553,1
2026-01-01 00:11:20,0,51.97599356292352,116.69609037079607,4.219312533512858,30.1244710173403,-50.646502981849885,0
2026-01-01 00:11:25,0,31.370448783863594,72.64679598539969,1.8136307981344642,50.33491980426312,-47.74119574985538,0
2026-01-01 00:11:30,0,50.587540489159096,84.53063416565784,2.9744644420718793,70.71517196899671,-46.24060758588125,1
2026-01-01 00:11:35,0,53.171413789124045,99.3480568375114,1.3562948110621085,73.65087364406912,-46.49055083769731,1
2026-01-01 00:11:40,0,62.75140169925909,85.66633191009659,1.5453298080735043,75.38097032024515,-47.471535594926486,1
2026-01-01 00:11:45,0,52.43831471086882,87.26198624441,1.2781719010343808,82.8363320160266,-48.56829708523293,1
2026-01-01 00:11:50,0,70.05879281384517,101.97433026164202,3.891989273175363,57.95770877649183,-41.376460364702154,1
2026-01-01 00:11:55,0,67.36354743727556,83.03220929803435,0.9613725910845192,70.95301982286477,-43.73058799216236,1
2026-01-01 00:12:00,0,57.15101012414968,104.57205074310374,1.4854515894069054,52.86180784282061,-47.525253808608376,1
2026-01-01 00:12:05,0,62.39895146229978,70.94429545990025,2.8661863582993297,59.97916532081722,-37.62380393751619,1
2026-01-01 00:12:10,0,59.656708861668605,85.9310101544027,1.6964216801254346,48.27544409348893,-48.40310750957888,1
2026-01-01 00:12:15,0,59.931655600195434,104.21882205537273,2.7900087143703054,91.45684684695834,-48.610389453430685,1
2026-01-01 00:12:20,0,76.79143583471549,91.44825303151174,0.8838449388645631,54.43553636621225,-46.79800703293611,1
2026-01-01 00:12:25,0,74.74675112856767,90.54194223314587,2.6724089325349945,55.66426249262957,-44.44674919426477,1
2026-01-01 00:12:30,0,73.86072706605681,92.92606218519158,2.6198816694803395,56.543830915725714,-46.91320515740662,1
2026-01-01 00:12:35,0,29.51708273993901,137.88128633378483,8.530504333683457,35.30733817876022,-51.181048930830755,0
2026-01-01 00:12:40,0,17.70297141305835,73.44511526290094,1.810644424847351,54.6836292247952,-46.01493272221144,0
2026-01-01 00:12:45,0,19.154514157527718,74.86352780230712,0.7797478964995184,47.13567846749707,-45.17723415967428,1
2026-01-01 00:12:50,0,37.62751443258494,95.7602640485105,1.8317701344630446,65.89031346920451,-51.307523118718606,1
2026-01-01 00:12:55,0,37.629778958155185,105.01672905842098,2.170491017302209,60.20194721334299,-57.99280273812843,1
2026-01-01 00:13:00,0,39.83138399812771,69.34903233996248,2.1889327378261516,65.08898008620848,-49.40787296736125,1
2026-01-01 00:13:05,0,28.23899159330309,71.37538306251794,2.3546529340369045,68.7783847521249,-52.602854149380356,0
2026-01-01 00:13:10,0,25.93885248395146,82.40437157245823,2.025415754817864,67.02771541064133,-51.6081392413809,0
2026-01-01 00:13:15,0,27.84750099339141,98.24360906411836,1.169607459644375,78.26745882586492,-54.58538157207475,1
2026-01-01 00:13:20,0,37.01752834758673,75.66466569397129,1.6988194864644157,65.95481829446304,-52.41735427778656,1
2026-01-01 00:13:25,0,39.74522989353245,98.0884263416731,2.4410757330545287,70.79607125816037,-47.45841227114041,1
2026-01-01 00:13:30,0,22.13086531911063,81.5779012024156,2.940549007335524,47.827292859028056,-45.313677892469954,1
2026-01-01 00:13:35,0,50.175177645679824,85.7743970853525,1.0330388751453718,78.22830643684085,-45.96073164262946,1
2026-01-01 00:13:40,0,86.04229412485387,105.96621620638113,2.553164906191405,43.49475386285669,-50.5999515655989,1
2026-01-01 00:13:45,0,56.486652531100034,97.04525509189264,2.6021066626189646,56.63704914118411,-47.787706894238084,1
2026-01-01 00:13:50,0,37.73493060915246,77.49216521181356,2.1226616233331947,77.60758448993913,-46.32673357599075,1
2026-01-01 00:13:55,0,31.109445390174947,99.22597827381789,3.3039227353883973,53.7234315757448,-47.94583716734594,1
2026-01-01 00:14:00,0,26.246674437805765,101.78462547363742,3.3444342229077133,58.806850657576234,-52.315853020776686,1
2026-01-01 00:14:05,0,42.409556042980185,84.70490545316459,3.6696083492356055,78.76528159400682,-48.31194735717212,0
2026-01-01 00:14:10,0,54.08088651272328,97.89066486435507,1.3326558277213676,50.941841088134325,-52.87362906227679,1
2026-01-01 00:14:15,0,70.5058643283507,105.86480395620984,2.8456976038465127,55.87045403438254,-54.510017350962386,1
2026-01-01 00:14:20,0,76.09187383916647,97.59296185381052,3.103161827722775,77.50906099595946,-56.147791840105285,1
2026-01-01 00:14:25,0,78.74182393106115,90.66662455562411,3.574767107258549,75.71911375904283,-52.21435296683198,1
2026-01-01 00:14:30,0,82.94536510810768,95.85199192610165,2.877342148697704,55.06027071609631,-52.99454125614533,1
2026-01-01 00:14:35,0,83.24278700525466,83.51101375227736,1.5814776722789663,54.9590830029162,-50.790140902787876,1
2026-01-01 00:14:40,0,59.360812710311414,100.16390399302603,2.751766873776554,43.654942839224965,-54.38113380838598,1
2026-01-01 00:14:45,0,61.18232068983279,115.65967078719987,2.6052592897422846,51.78248007159178,-50.22307631063082,1
2026-01-01 00:14:50,0,60.43252986987764,187.25918157543828,8.10523039242005,22.694501588352757,-45.003437433235526,1
2026-01-01 00:14:55,0,54.0018312965405,79.33558748606333,1.7926724231099758,74.70099061869487,-49.433132345440384,1
2026-01-01 00:15:00,0,53.43424767340912,94.06454546838276,2.4529340800152033,82.51413596385171,-51.16322432057615,1
2026-01-01 00:15:05,0,51.325742510700934,87.8694501053415,2.5377019307271653,55.33183578591061,-56.40407719080701,1
2026-01-01 00:15:10,0,46.481029687708535,109.16548119187571,2.18761214144095,35.869334237670756,-46.454207211934964,1
2026-01-01 00:15:15,0,24.296957381060118,99.40242665212799,2.466107514611163,53.173274302663636,-46.03183060185391,1
2026-01-01 00:15:20,0,36.13058506180086,94.81402538836485,0.5521203933680661,59.02685132678989,-54.09367724140259,1
2026-01-01 00:15:25,0,47.80863467008958,63.0877439629193,2.052679934997485,59.59096254259201,-53.969253064144375,1
2026-01-01 00:15:30,0,33.553468559867895,83.89092349126705,1.566655071021214,68.07840075665632,-47.3699215700165,0
2026-01-01 00:15:35,0,39.30793743515361,73.26513392701666,2.4153240163445466,79.71782445097726,-45.124952593210736,1
2026-01-01 00:15:40,0,35.20325827746682,89.55525987137169,3.2778183124460014,62.90328315105011,-55.983512792221674,1
2026-01-01 00:15:45,0,41.863328616635556,83.11045927538296,1.401059545102443,66.91674796231815,-52.5117139470158,1
2026-01-01 00:15:50,0,23.460642567851103,91.18037879957633,1.4515819952996072,59.49593315939456,-46.197847968286226,1
2026-01-01 00:15:55,0,37.47574040226171,85.77362604401945,2.1048627700701896,46.88761821300079,-57.20792175032008,1
2026-01-01 00:16:00,0,47.21508440912856,89.11480157682271,1.8567033642137223,52.1545390565937,-48.45213880458183,1
2026-01-01 00:16:05,0,69.22713240109147,89.07316817376615,2.247589951008231,39.192734104849514,-41.75776553353579,1
2026-01-01 00:16:10,0,66.7630266121761,106.01350225610808,2.6692636117149626,70.14229296119537,-51.22837953884441,1
2026-01-01 00:16:15,0,77.39566144249193,99.49246877873982,3.332773474397737,48.92968252795009,-42.695961145812255,1
2026-01-01 00:16:20,0,62.00058043157957,103.30335351803402,2.339840149978001,70.542516223721,-53.7948872916845,1
2026-01-01 00:16:25,0,32.581951684579394,71.88172508944717,1.9520398301726447,65.85494176292768,-43.11148557726012,1
2026-01-01 00:16:30,0,43.33805204533768,92.64958020519362,1.9769915913652842,58.42446119616456,-53.07646089376956,1
2026-01-01 00:16:35,0,28.917777267477025,86.17557698489544,2.635807336720434,71.74895596831989,-47.124186757339736,1
2026-01-01 00:16:40,0,37.64023671958015,91.58437301559351,1.7559648219314625,65.38133807201706,-50.84534434220397,1
2026-01-01 00:16:45,0,47.3741571121565,101.14479756917451,3.4015924238356297,71.42175978026354,-47.62628330722556,1
2026-01-01 00:16:50,0,33.87153539497747,92.57465264089154,0.32034346418364423,72.19496143950569,-52.045802222200926,1
2026-01-01 00:16:55,0,35.006074033151165,90.40800361355367,2.6313147921811706,72.2926511811019,-52.332309754275755,1
2026-01-01 00:17:00,0,47.927589240839154,81.10655597845272,2.5333010149206845,75.40281590001568,-45.500805421627234,1
2026-01-01 00:17:05,0,39.65537170697306,84.27601850129226,1.8635910937391698,72.58846603121657,-47.68835794483396,1
2026-01-01 00:17:10,0,44.516769974600024,83.98550148673057,2.7645451034426354,69.82519365668217,-53.435355091812376,1
2026-01-01 00:17:15,0,48.30138219501246,199.85740793782088,9.962674259322297,39.13480866852257,-54.897192945157464,1
2026-01-01 00:17:20,0,53.961153491113386,97.16917958669214,3.155973272941569,50.15145601553036,-48.267517861291225,1
2026-01-01 00:17:25,0,69.74324856096914,102.02150879447159,2.4165225212967205,48.738150777288226,-47.40687826462457,1
2026-01-01 00:17:30,0,82.88394260263445,113.74524453550592,2.676161897813176,21.63469972467457,-51.15036407780075,1
2026-01-01 00:17:35,0,57.302864648337646,182.5384231218593,9.657422230960119,45.420852437866536,-53.00362219912046,1
2026-01-01 00:17:40,0,61.61685524904207,95.57983631581234,1.8173946841876427,62.2420068070749,-47.0629563312931,1
2026-01-01 00:17:45,0,46.098016618490874,92.09713900258019,2.9156205454437965,59.04056419952161,-44.75036551302947,1
2026-01-01 00:17:50,0,55.24460464106851,112.6934249051837,2.8753284742024343,51.18389519236752,-59.21640935902914,1
2026-01-01 00:17:55,0,62.76699927562281,96.3407760452368,2.1232873279978883,74.78974185401272,-47.47675326178089,1
2026-01-01 00:18:00,0,58.84639064117707,94.40807228124146,1.2331287714353747,58.253444763368236,-46.59962404273276,1
2026-01-01 00:18:05,0,57.149632072833754,77.76475380133311,1.1448405874368726,56.64861454336984,-46.914244032336704,1
2026-01-01 00:18:10,0,55.09053272438993,100.26448165702858,1.0421866000392621,32.56531832610541,-47.224576947968316,1
2026-01-01 00:18:15,0,51.03501770482895,88.49972464253499,3.4291308107569654,79.75709992179253,-51.82838502634509,1
2026-01-01 00:18:20,0,52.9813089484056,91.5730843579869,2.1208340494104956,68.7324101805599,-53.81624699098529,1
2026-01-01 00:18:25,0,36.25087013368693,86.6289778802456,3.286430808820551,57.54010346044736,-50.056078153030356,1
2026-01-01 00:18:30,0,28.99674272094612,96.9557998292938,1.884193830779583,64.12237329165879,-46.85212173778002,1
2026-01-01 00:18:35,0,24.28638981864742,77.23714395591226,1.6854696850794555,69.46411634694341,-55.017157692676996,1
2026-01-01 00:18:40,0,17.203573002322123,87.53898164550836,1.592838755624134,57.50265247208499,-48.12000695694732,1
2026-01-01 00:18:45,0,47.0896241616054,108.56432118996518,2.3096690959952455,82.70714051756218,-46.23871351783648,1
2026-01-01 00:18:50,0,36.199331856866735,100.62267996885096,2.686167301318781,66.75735744431785,-59.45172974216735,1
2026-01-01 00:18:55,0,27.542225252707333,85.40820271931919,2.182275392943509,63.99933406480739,-50.08722135232734,1
2026-01-01 00:19:00,0,33.219915885649776,79.06906949031617,2.9021871392765215,56.105682384998545,-55.78451213024065,1
2026-01-01 00:19:05,0,36.503878633517886,103.49638737029498,2.2901604829151427,81.84816609151868,-41.92413555552055,1
2026-01-01 00:19:10,0,32.98618575339495,102.20537231343587,2.3609295492952316,53.78330245567012,-51.70543038482217,1
2026-01-01 00:19:15,0,55.574787119344016,104.7164651716104,1.5219108155985228,52.43691804194749,-54.49560586746037,1
2026-01-01 00:19:20,0,49.78090608881484,98.74721496984588,2.8309341889847506,69.14901839691001,-46.664770643362544,1
2026-01-01 00:19:25,0,51.269077391702865,116.15119503087082,2.202826412985317,61.44929208838737,-51.28855830076026,1
2026-01-01 00:19:30,0,53.99306744089791,87.29383367327726,2.2891847702761328,72.95871880518885,-50.31856556498286,1
2026-01-01 00:19:35,0,54.31886517112587,104.56624028733765,1.7028661671552503,52.966270048899695,-47.7652361358669,1
2026-01-01 00:19:40,0,57.60804405440501,99.56666027794851,3.8241132928723984,60.54431232699733,-51.214646095495986,1
